scan_id,diameter_um,flow_mm_s,source_bin,tail_bin,in_C16,real_matched_rho,left_rho,right_rho,control_rho,excess_cell,real_minus_L,real_minus_R,n_common,status
D235_F01_V01,235,1,1,5,False,-0.12896478130360195,0.14811910340433526,-0.023276048625021584,0.062421527389656839,-0.19138630869325879,-0.27708388470793721,-0.10568873267858037,448,ok
D235_F01_V01,235,1,1,7,False,-0.05556194493900303,0.06167624411039288,0.025713579044298204,0.043694911577345542,-0.099256856516348579,-0.11723818904939591,-0.081275523983301234,448,ok
D235_F01_V01,235,1,1,8,False,0.0086220975975495329,0.030958170639065346,0.072004006995778261,0.051481088817421805,-0.042858991219872272,-0.022336073041515813,-0.063381909398228728,448,ok
D235_F01_V01,235,1,1,11,False,-0.077497489874025355,-0.060419356300494775,-0.043577515842781231,-0.051998436071638003,-0.025499053802387352,-0.017078133573530579,-0.033919974031244124,448,ok
D235_F01_V01,235,1,1,12,False,-0.034389369991813815,0.045760734966936653,0.031728655497768522,0.038744695232352591,-0.073134065224166406,-0.080150104958750468,-0.066118025489582344,448,ok
D235_F01_V01,235,1,1,13,False,-0.041226957396987736,0.059373406201344764,0.029289502710860685,0.044331454456102724,-0.08555841185309046,-0.10060036359833249,-0.070516460107848428,448,ok
D235_F01_V01,235,1,1,14,False,-0.045646111792979338,0.089822548177896783,-0.027600587437360567,0.031110980370268108,-0.076757092163247442,-0.13546865997087612,-0.018045524355618771,448,ok
D235_F01_V01,235,1,1,16,False,-0.015049601860861307,0.032791865931068934,0.059063136728112781,0.045927501329590857,-0.060977103190452166,-0.047841467791930242,-0.074112738588974089,448,ok
D235_F01_V01,235,1,1,19,False,-0.0070145754348134364,0.044079568877465128,0.040498362749134487,0.042288965813299807,-0.049303541248113245,-0.051094144312278565,-0.047512938183947924,448,ok
D235_F01_V01,235,1,2,12,False,-0.031981558246960487,0.10868033914727389,0.02365623083815277,0.066168284992713322,-0.098149843239673809,-0.14066189739423438,-0.055637789085113257,448,ok
D235_F01_V01,235,1,2,13,False,0.045285628128041627,0.10262755057781289,-0.010679735424923693,0.045973907576444602,-0.00068827944840297445,-0.057341922449771265,0.055965363552965317,448,ok
D235_F01_V01,235,1,2,14,False,0.018419235033915005,0.092562654408500228,-0.0057447226212333103,0.04340896589363346,-0.024989730859718454,-0.074143419374585226,0.024163957655148317,448,ok
D235_F01_V01,235,1,2,16,False,-0.011311248101631716,0.071090412353271001,-0.018311425898483599,0.026389493227393701,-0.037700741329025414,-0.082401660454902714,0.0070001777968518829,448,ok
D235_F01_V01,235,1,2,18,False,-0.030120829646235657,0.0039640848110644826,-0.0011582319549529763,0.0014029264280557533,-0.031523756074291413,-0.034084914457300136,-0.02896259769128268,448,ok
D235_F01_V01,235,1,2,20,False,-0.0060595327219241258,-0.069089979727502401,0.09645769333760687,0.013683856805052234,-0.019743389526976358,0.063030447005578277,-0.10251722605953099,448,ok
D235_F01_V01,235,1,3,7,False,0.060061343355977521,0.0023534250064487028,0.17032302209534059,0.086338223550894641,-0.02627688019491712,0.057707918349528819,-0.11026167873936307,448,ok
D235_F01_V01,235,1,3,10,False,0.015533525782497089,0.043044909005276591,0.09432779006977253,0.06868634953752456,-0.053152823755027473,-0.027511383222779504,-0.078794264287275442,448,ok
D235_F01_V01,235,1,3,12,False,-0.04280057494520037,0.020345036910567244,0.0026426325590321619,0.011493834734799703,-0.054294409680000072,-0.063145611855767614,-0.04544320750423253,448,ok
D235_F01_V01,235,1,3,14,False,0.0037622271130008508,0.12704608505083542,0.016064283827279022,0.071555184439057229,-0.067792957326056377,-0.12328385793783457,-0.01230205671427817,448,ok
D235_F01_V01,235,1,3,15,False,-0.035657102987055891,-0.033723655021066161,0.096202619323935895,0.031239482151434867,-0.066896585138490755,-0.0019334479659897305,-0.1318597223109918,448,ok
D235_F01_V01,235,1,3,16,False,-0.012655051844452515,0.021997951521989658,-0.022217273839658304,-0.00010966115883432291,-0.012545390685618192,-0.03465300336644217,0.0095622219952057885,448,ok
